age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,subscribe,date
43,management,married,tertiary,True,13044.0,True,True,cellular,215,1,93,4.0,True,2008-11-19
35,management,divorced,tertiary,True,771.0,True,True,cellular,110,1,93,5.0,True,2008-11-19
30,management,married,tertiary,True,86.0,True,True,cellular,155,1,97,2.0,True,2008-11-19
32,services,married,secondary,True,1082.0,True,True,cellular,770,1,-1,0.0,True,2008-11-19
34,blue-collar,married,secondary,True,1897.0,True,True,cellular,441,1,-1,0.0,True,2008-11-19
39,technician,married,secondary,True,3494.0,True,True,cellular,139,1,92,4.0,True,2008-11-19
30,admin.,married,secondary,True,521.0,True,True,cellular,648,1,-1,0.0,True,2008-11-19
49,technician,divorced,secondary,True,342.0,True,True,cellular,58,3,-1,0.0,True,2008-11-19
57,retired,married,primary,True,1335.0,True,True,cellular,902,2,-1,0.0,True,2008-11-19
54,management,married,secondary,True,0.0,True,True,cellular,106,1,-1,0.0,True,2008-11-19
37,self-employed,married,tertiary,True,804.0,True,True,cellular,94,1,170,1.0,True,2008-11-19
49,management,married,tertiary,True,6613.0,True,True,cellular,106,1,155,3.0,True,2008-11-19
30,blue-collar,divorced,secondary,True,4591.0,True,True,cellular,89,1,175,1.0,True,2008-11-19
34,blue-collar,married,secondary,True,360.0,True,True,telephone,46,1,182,2.0,True,2008-11-19
54,admin.,married,secondary,True,3136.0,True,True,telephone,72,1,-1,0.0,True,2008-11-19
52,admin.,married,primary,True,6286.0,True,True,cellular,288,1,-1,0.0,True,2008-11-19
57,entrepreneur,married,tertiary,True,1828.0,True,True,cellular,68,1,-1,0.0,True,2008-11-19
41,admin.,married,secondary,True,80.0,True,True,cellular,202,1,-1,0.0,True,2008-11-19
48,management,married,tertiary,True,5057.0,True,True,cellular,37,1,-1,0.0,True,2008-11-19
33,technician,married,secondary,True,1234.0,True,True,cellular,109,1,10,1.0,True,2008-11-19
55,technician,married,secondary,True,0.0,True,True,cellular,336,1,-1,0.0,True,2008-11-19
30,self-employed,single,secondary,True,-617.0,True,True,cellular,925,1,-1,0.0,True,2008-11-19
48,management,married,secondary,True,3663.0,True,True,cellular,239,1,-1,0.0,True,2008-11-19
30,blue-collar,married,secondary,True,8.0,True,True,cellular,473,1,-1,0.0,True,2008-11-19
41,admin.,single,secondary,True,621.0,True,True,telephone,111,1,-1,0.0,True,2008-11-19
31,housemaid,single,tertiary,True,287.0,True,True,cellular,182,1,-1,0.0,True,2008-11-19
45,technician,divorced,secondary,True,1309.0,True,True,cellular,298,1,170,2.0,True,2008-11-19
30,management,single,tertiary,True,234.0,True,True,cellular,206,1,169,2.0,True,2008-11-19
39,admin.,married,secondary,True,168.0,True,True,cellular,183,1,-1,0.0,True,2008-11-19
35,self-employed,married,tertiary,True,1340.0,True,True,cellular,169,1,-1,0.0,True,2008-11-19
56,management,married,secondary,True,238.0,True,True,cellular,808,1,-1,0.0,True,2008-11-19
42,blue-collar,married,secondary,True,-430.0,True,True,cellular,298,2,-1,0.0,True,2008-11-19
34,technician,married,secondary,True,1.0,True,True,cellular,108,1,-1,0.0,True,2008-11-19
35,entrepreneur,married,secondary,True,6851.0,True,True,cellular,225,1,-1,0.0,True,2008-11-19
47,unemployed,married,tertiary,True,1172.0,True,True,cellular,86,1,-1,0.0,True,2008-11-19
40,entrepreneur,married,tertiary,True,1024.0,True,True,cellular,723,1,-1,0.0,True,2008-11-19
32,unemployed,single,tertiary,True,1611.0,True,True,cellular,175,1,180,2.0,True,2008-11-19
44,self-employed,married,tertiary,True,4411.0,True,True,cellular,85,1,-1,0.0,True,2008-11-19
33,management,married,tertiary,True,2441.0,True,True,cellular,154,1,-1,0.0,True,2008-11-19
41,technician,married,tertiary,True,67.0,True,True,cellular,814,1,-1,0.0,True,2008-11-19
31,blue-collar,married,secondary,True,1570.0,True,True,cellular,133,2,180,1.0,True,2008-11-19
59,management,married,unknown,True,3428.0,True,True,cellular,103,1,-1,0.0,True,2008-11-19
45,entrepreneur,married,tertiary,True,1.0,True,True,cellular,401,1,-1,0.0,True,2008-11-19
49,management,married,secondary,True,1623.0,True,True,cellular,1081,2,-1,0.0,True,2008-11-19
46,blue-collar,single,primary,True,96.0,True,True,cellular,217,1,-1,0.0,True,2008-11-19
39,admin.,married,secondary,True,159.0,True,True,cellular,177,1,-1,0.0,True,2008-11-19
55,blue-collar,married,primary,True,4103.0,True,True,cellular,291,1,-1,0.0,True,2008-11-19
54,unemployed,married,primary,True,6427.0,True,True,telephone,53,1,-1,0.0,True,2008-11-19
45,management,married,tertiary,True,80.0,True,True,cellular,157,1,-1,0.0,True,2008-11-19
40,self-employed,married,tertiary,True,2977.0,True,True,cellular,375,1,125,1.0,True,2008-11-19
46,blue-collar,married,secondary,True,15.0,True,True,cellular,46,2,91,3.0,True,2008-11-19
50,entrepreneur,divorced,tertiary,True,816.0,True,True,cellular,630,1,-1,0.0,True,2008-11-19
30,blue-collar,single,secondary,True,447.0,True,True,cellular,426,2,189,6.0,True,2008-11-19
44,entrepreneur,married,secondary,True,2878.0,True,True,telephone,125,3,-1,0.0,True,2008-11-19
32,management,single,tertiary,True,4262.0,True,True,cellular,361,1,-1,0.0,True,2008-11-19
34,blue-collar,married,primary,True,2490.0,True,True,cellular,185,2,180,1.0,True,2008-11-19
34,management,single,tertiary,True,1.0,True,True,cellular,582,1,-1,0.0,True,2008-11-19
33,housemaid,married,tertiary,True,0.0,True,True,cellular,466,1,-1,0.0,True,2008-11-19
55,services,divorced,tertiary,True,1983.0,True,True,telephone,123,1,-1,0.0,True,2008-11-19
46,self-employed,married,tertiary,True,2421.0,True,True,cellular,1084,1,100,4.0,True,2008-11-19
49,services,married,unknown,True,1990.0,True,True,cellular,44,4,-1,0.0,True,2008-11-19
39,blue-collar,married,primary,True,800.0,True,True,cellular,76,6,-1,0.0,True,2008-11-19
50,management,married,secondary,True,1580.0,True,True,cellular,79,3,-1,0.0,True,2008-11-19
32,technician,single,tertiary,True,360.0,True,True,cellular,164,2,-1,0.0,True,2008-11-19
32,admin.,single,secondary,True,10218.0,True,True,cellular,149,2,-1,0.0,True,2008-11-19
47,technician,married,secondary,True,85.0,True,True,cellular,51,2,-1,0.0,True,2008-11-19
56,management,married,tertiary,True,705.0,True,True,cellular,164,2,-1,0.0,True,2008-11-19
54,blue-collar,married,primary,True,6191.0,True,True,cellular,102,2,-1,0.0,True,2008-11-19
40,blue-collar,married,primary,True,4608.0,True,True,telephone,111,2,156,1.0,True,2008-11-19
53,retired,married,tertiary,True,1452.0,True,True,cellular,442,2,113,3.0,True,2008-11-19
35,technician,married,secondary,True,2189.0,True,True,cellular,256,3,-1,0.0,True,2008-11-19
35,management,married,tertiary,True,1095.0,True,True,cellular,210,2,-1,0.0,True,2008-11-19
51,blue-collar,married,primary,True,-637.0,True,True,cellular,233,2,-1,0.0,True,2008-11-19
40,housemaid,married,secondary,True,1783.0,True,True,cellular,130,1,-1,0.0,True,2008-11-19
35,management,married,tertiary,True,131.0,True,True,cellular,248,1,-1,0.0,True,2008-11-19
41,management,divorced,tertiary,True,8106.0,True,True,cellular,39,1,-1,0.0,True,2008-11-19
39,entrepreneur,married,primary,True,3373.0,True,True,cellular,419,5,-1,0.0,True,2008-11-19
30,management,single,tertiary,True,2708.0,True,True,cellular,479,1,-1,0.0,True,2008-11-19
39,management,married,tertiary,True,-233.0,True,True,cellular,249,1,-1,0.0,True,2008-11-19
39,technician,divorced,secondary,True,688.0,True,True,cellular,214,1,-1,0.0,True,2008-11-19
39,admin.,single,secondary,True,2749.0,True,True,cellular,128,1,-1,0.0,True,2008-11-19
52,services,single,secondary,True,1810.0,True,True,telephone,117,1,-1,0.0,True,2008-11-19
56,retired,single,tertiary,True,352.0,True,True,cellular,198,1,-1,0.0,True,2008-11-19
34,management,married,tertiary,True,395.0,True,True,cellular,202,2,-1,0.0,True,2008-11-19
32,management,single,tertiary,True,2280.0,True,True,cellular,206,2,-1,0.0,True,2008-11-19
46,technician,divorced,secondary,True,-26.0,True,True,cellular,201,1,113,2.0,True,2008-11-19
51,technician,divorced,tertiary,True,4143.0,True,True,cellular,171,1,-1,0.0,True,2008-11-19
46,services,married,tertiary,True,2520.0,True,True,cellular,144,1,-1,0.0,True,2008-11-19
57,unemployed,divorced,secondary,True,2762.0,True,True,telephone,100,1,-1,0.0,True,2008-11-19
38,technician,married,secondary,True,4030.0,True,True,cellular,75,2,177,5.0,True,2008-11-19
35,self-employed,married,tertiary,True,8647.0,True,True,cellular,140,2,-1,0.0,True,2008-11-19
41,blue-collar,single,secondary,True,81.0,True,True,cellular,212,3,-1,0.0,True,2008-11-19
38,blue-collar,married,primary,True,-459.0,True,True,cellular,219,2,-1,0.0,True,2008-11-19
43,management,married,tertiary,True,1429.0,True,True,cellular,1015,1,198,2.0,True,2008-11-19
47,management,married,unknown,True,4189.0,True,True,cellular,489,3,-1,0.0,True,2008-11-19
54,management,married,tertiary,True,11246.0,True,True,cellular,122,2,-1,0.0,True,2008-11-19
48,services,single,secondary,True,2749.0,True,True,cellular,442,1,-1,0.0,True,2008-11-19
32,management,married,tertiary,True,1923.0,True,True,cellular,75,1,-1,0.0,True,2008-11-19
31,housemaid,married,secondary,True,14.0,True,True,cellular,46,1,-1,0.0,True,2008-11-19
34,management,married,secondary,True,2311.0,True,True,cellular,59,1,-1,0.0,True,2008-11-19
31,technician,single,tertiary,True,849.0,True,True,cellular,94,1,-1,0.0,True,2008-11-19
32,management,married,tertiary,True,0.0,True,True,cellular,66,1,-1,0.0,True,2008-11-19
32,technician,married,secondary,True,599.0,True,True,cellular,79,1,-1,0.0,True,2008-11-19
34,admin.,single,tertiary,True,3092.0,True,True,cellular,115,1,-1,0.0,True,2008-11-19
51,entrepreneur,married,secondary,True,5403.0,True,True,cellular,698,1,-1,0.0,True,2008-11-19
54,technician,married,secondary,True,4475.0,True,True,cellular,108,1,-1,0.0,True,2008-11-19
51,retired,married,tertiary,True,580.0,True,True,cellular,694,2,-1,0.0,True,2008-11-19
32,technician,divorced,secondary,True,18.0,True,True,telephone,20,1,177,1.0,True,2008-11-19
40,student,married,secondary,True,260.0,True,True,cellular,52,1,152,6.0,True,2008-11-19
30,unemployed,single,tertiary,True,1622.0,True,True,cellular,242,1,-1,0.0,True,2008-11-19
35,self-employed,single,tertiary,True,538.0,True,True,cellular,308,1,195,9.0,True,2008-11-19
31,blue-collar,married,secondary,True,69.0,True,True,cellular,640,1,-1,0.0,True,2008-11-19
44,admin.,married,tertiary,True,688.0,True,True,telephone,274,1,-1,0.0,True,2008-11-19
33,entrepreneur,single,secondary,True,1808.0,True,True,cellular,84,1,-1,0.0,True,2008-11-19
31,unemployed,married,secondary,True,24.0,True,True,cellular,631,1,-1,0.0,True,2008-11-19
32,blue-collar,married,primary,True,66.0,True,True,cellular,244,1,-1,0.0,True,2008-11-19
32,self-employed,married,tertiary,True,210.0,True,True,cellular,268,1,-1,0.0,True,2008-11-19
53,retired,married,tertiary,True,1778.0,True,True,cellular,186,2,-1,0.0,True,2008-11-19
36,self-employed,single,tertiary,True,1296.0,True,True,cellular,352,4,-1,0.0,True,2008-11-19
49,admin.,single,secondary,True,0.0,True,True,cellular,325,2,-1,0.0,True,2008-11-19
33,management,married,tertiary,True,-148.0,True,True,cellular,340,2,-1,0.0,True,2008-11-19
32,technician,married,secondary,True,524.0,True,True,cellular,100,1,106,1.0,True,2008-11-19
41,blue-collar,married,primary,True,1491.0,True,True,cellular,145,2,-1,0.0,True,2008-11-19
43,blue-collar,single,secondary,True,9102.0,True,True,cellular,72,1,-1,0.0,True,2008-11-19
32,services,single,secondary,True,2615.0,True,True,cellular,853,1,-1,0.0,True,2008-11-19
33,management,single,tertiary,True,5945.0,True,True,cellular,190,1,-1,0.0,True,2008-11-19
54,admin.,married,secondary,True,1239.0,True,True,cellular,200,1,-1,0.0,True,2008-11-19
35,management,single,tertiary,True,1531.0,True,True,cellular,127,1,-1,0.0,True,2008-11-19
41,management,married,tertiary,True,36.0,True,True,cellular,388,3,-1,0.0,True,2008-11-19
48,admin.,married,secondary,True,1428.0,True,True,cellular,498,1,-1,0.0,True,2008-11-19
33,self-employed,married,tertiary,True,-103.0,True,True,cellular,149,2,175,1.0,True,2008-11-19
33,management,single,tertiary,True,201.0,True,True,cellular,171,1,183,1.0,True,2008-11-19
39,housemaid,married,secondary,True,1444.0,True,True,cellular,100,1,117,8.0,True,2008-11-19
53,unemployed,divorced,secondary,True,587.0,True,True,cellular,561,1,-1,0.0,True,2008-11-19
46,blue-collar,married,secondary,True,9347.0,True,True,cellular,138,1,117,1.0,True,2008-11-19
38,services,married,secondary,True,8876.0,True,True,cellular,636,1,-1,0.0,True,2008-11-19
40,management,married,secondary,True,156.0,True,True,cellular,357,1,-1,0.0,True,2008-11-19
33,management,married,tertiary,True,3024.0,True,True,cellular,118,1,-1,0.0,True,2008-11-19
44,services,married,primary,True,1161.0,True,True,cellular,402,1,184,5.0,True,2008-11-19
30,admin.,married,secondary,True,2284.0,True,True,cellular,154,1,-1,0.0,True,2008-11-19
35,technician,single,unknown,True,1342.0,True,True,cellular,68,1,-1,0.0,True,2008-11-19
32,unemployed,married,secondary,True,11524.0,True,True,cellular,289,3,-1,0.0,True,2008-11-19
51,services,married,unknown,True,6451.0,True,True,telephone,66,2,-1,0.0,True,2008-11-19
30,services,single,secondary,True,1846.0,True,True,cellular,87,2,-1,0.0,True,2008-11-19
30,student,single,secondary,True,0.0,True,True,cellular,661,1,-1,0.0,True,2008-11-19
32,blue-collar,single,secondary,True,413.0,True,True,cellular,270,1,-1,0.0,True,2008-11-19
54,services,married,unknown,True,386.0,True,True,cellular,74,1,152,1.0,True,2008-11-19
33,management,single,tertiary,True,8038.0,True,True,cellular,60,1,-1,0.0,True,2008-11-19
59,housemaid,married,primary,True,935.0,True,True,cellular,103,3,166,2.0,True,2008-11-19
45,management,single,secondary,True,142.0,True,True,cellular,258,1,105,4.0,True,2008-11-19
31,services,single,secondary,True,252.0,True,True,cellular,222,1,-1,0.0,True,2008-11-19
30,management,single,tertiary,True,4896.0,True,True,cellular,132,1,-1,0.0,True,2008-11-19
33,self-employed,married,tertiary,True,0.0,True,True,cellular,122,2,-1,0.0,True,2008-11-19
37,blue-collar,married,secondary,True,1165.0,True,True,cellular,62,3,190,4.0,True,2008-11-19
37,technician,married,tertiary,True,1092.0,True,True,cellular,292,3,-1,0.0,True,2008-11-19
30,management,married,tertiary,True,-181.0,True,True,cellular,621,2,-1,0.0,True,2008-11-19
53,management,married,tertiary,True,8093.0,True,True,cellular,93,1,-1,0.0,True,2008-11-19
41,management,married,tertiary,True,2885.0,True,True,cellular,40,1,-1,0.0,True,2008-11-19
34,management,divorced,tertiary,True,27.0,True,True,cellular,190,1,-1,0.0,True,2008-11-19
43,blue-collar,married,secondary,True,1927.0,True,True,cellular,63,1,-1,0.0,True,2008-11-19
58,blue-collar,divorced,primary,True,8218.0,True,True,cellular,141,2,111,10.0,True,2008-11-19
33,technician,single,tertiary,True,149.0,True,True,cellular,424,2,182,1.0,True,2008-11-19
32,blue-collar,married,secondary,True,3228.0,True,True,cellular,198,3,-1,0.0,True,2008-11-19
50,management,married,secondary,True,0.0,True,True,cellular,122,2,-1,0.0,True,2008-11-19
40,blue-collar,single,secondary,True,3.0,True,True,cellular,998,1,-1,0.0,True,2008-11-19
46,services,married,secondary,True,2420.0,True,True,cellular,405,2,-1,0.0,True,2008-11-19
54,management,married,tertiary,True,2650.0,True,True,cellular,50,1,-1,0.0,True,2008-11-19
34,blue-collar,married,secondary,True,8309.0,True,True,cellular,50,1,-1,0.0,True,2008-11-19
53,technician,married,secondary,True,0.0,True,True,cellular,291,1,-1,0.0,True,2008-11-19
53,management,married,tertiary,True,241.0,True,True,cellular,137,1,-1,0.0,True,2008-11-19
57,retired,married,primary,True,6969.0,True,True,cellular,152,2,-1,0.0,True,2008-11-19
42,blue-collar,married,primary,True,807.0,True,True,cellular,1057,1,-1,0.0,True,2008-11-19
53,self-employed,married,tertiary,True,3711.0,True,True,cellular,64,1,-1,0.0,True,2008-11-19
42,self-employed,married,secondary,True,3211.0,True,True,cellular,87,2,111,1.0,True,2008-11-19
47,blue-collar,married,secondary,True,0.0,True,True,cellular,196,1,-1,0.0,True,2008-11-19
46,technician,married,secondary,True,0.0,True,True,cellular,161,2,-1,0.0,True,2008-11-19
50,technician,married,secondary,True,3149.0,True,True,cellular,69,1,190,1.0,True,2008-11-19
41,housemaid,single,secondary,True,2184.0,True,True,cellular,98,1,153,2.0,True,2008-11-19
48,retired,married,primary,True,-285.0,True,True,cellular,157,1,-1,0.0,True,2008-11-19
32,management,married,tertiary,True,11281.0,True,True,cellular,155,1,-1,0.0,True,2008-11-19
30,unknown,single,unknown,True,6929.0,True,True,cellular,341,1,-1,0.0,True,2008-11-19
40,unemployed,married,secondary,True,0.0,True,True,cellular,332,1,183,1.0,True,2008-11-19
43,technician,divorced,secondary,True,6835.0,True,True,cellular,187,1,152,2.0,True,2008-11-19
32,blue-collar,single,secondary,True,6337.0,True,True,cellular,126,2,-1,0.0,True,2008-11-19
44,technician,single,secondary,True,1195.0,True,True,cellular,187,6,188,9.0,True,2008-11-19
51,management,married,tertiary,True,94.0,True,True,cellular,281,3,-1,0.0,True,2008-11-19
58,blue-collar,married,primary,True,630.0,True,True,cellular,59,1,174,1.0,True,2008-11-19
43,management,married,tertiary,True,1993.0,True,True,cellular,37,1,174,1.0,True,2008-11-19
36,blue-collar,married,primary,True,1503.0,True,True,cellular,138,1,-1,0.0,True,2008-11-19
34,blue-collar,divorced,secondary,True,1125.0,True,True,cellular,141,2,-1,0.0,True,2008-11-19
58,blue-collar,married,secondary,True,590.0,True,True,cellular,136,1,167,1.0,True,2008-11-19
39,management,married,secondary,True,6012.0,True,True,telephone,140,1,119,2.0,True,2008-11-19
35,management,single,tertiary,True,304.0,True,True,cellular,274,2,-1,0.0,True,2008-11-19
36,technician,married,secondary,True,377.0,True,True,cellular,135,1,-1,0.0,True,2008-11-19
33,unknown,single,secondary,True,1522.0,True,True,cellular,966,1,-1,0.0,True,2008-11-19
51,blue-collar,married,primary,True,863.0,True,True,cellular,169,1,189,2.0,True,2008-11-19
38,entrepreneur,married,secondary,True,0.0,True,True,cellular,202,1,-1,0.0,True,2008-11-19
